id,title,bhg_group,cluster,duration_years,bibb_url,skills,description,x,y
230,Fachmann für Systemgastronomie/ Fachfrau für Systemgastronomie,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/fasyga22,,"Profil der beruflichen Handlungsfähigkeit: Umsetzen eines zentral vorgegebenen Gastronomiekonzeptes und Überwachen der Einhaltung, Organisieren und Steuern von betrieblichen Abläufen, Empfangen, Betreuen und Beraten der Gäste, Umsetzen des Reklamationsmanagements, Bedienen von Kassen- und Bezahlsystemen, Annehmen und Lagern von Waren sowie Überwachen der Bestände, Prüfen der Beschaffenheit und Qualität von Lebensmitteln, Planen des Personaleinsatzes, Anleiten von Mitarbeitenden, Arbeiten im Team, Führung und Entwicklung von Mitarbeitenden, Überwachen der Produktqualität und Durchführen von qualitätssichernden Maßnahmen, Ermitteln und Beurteilen von betrieblichen Kennzahlen, Planen und Durchführen von Marketingaktionen, Wahrnehmen grundlegender Aufgaben in Küche und Produktion, Wahrnehmen grundlegender Aufgaben im Service, Umsetzen von Hygienemaßnahmen , Beachten von Nachhaltigkeitsaspekten.

Berufliche Tätigkeitsfelder: Fachleute für Systemgastronomie arbeiten insbesondere in gastronomischen Betrieben, die auf Basis eines standardisierten und zentral gesteuerten Konzeptes multipliziert sind.",-33.203606639150074,10.855360024059024
231,Hotelfachmann/Hotelfachfrau,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/hofa22,Managements und des Revenue|and|Beverage,"Profil der beruflichen Handlungsfähigkeit: Arbeiten in der Reservierung und am Empfang, Verkaufen von Übernachtungen und Dienstleistungen, Organisieren des Empfangs- und Reservierungsbereiches, Bearbeiten der Gästekommunikation und des Beschwerde-Managements, Umsetzen der betrieblichen Strategien des Channel-Managements und des Revenue-Managements, Umsetzen und Auswerten von Maßnahmen der Verkaufsförderung und des Marketings, Verkaufen, Organisieren und Durchführen von Veranstaltungen, Planen, Organisieren und Kontrollieren des Housekeepings, Wahrnehmen von Aufgaben im Food-and-Beverage-Management, Annehmen und Lagern von Waren sowie Überwachen der Bestände, Empfangen und Beraten der Gäste, Servieren von Speisen und Getränken, Umsetzen von Hygienemaßnahmen, Beachten von Nachhaltigkeitsaspekten, Anleiten und Führen von Mitarbeitenden, Arbeiten im Team und Kooperieren mit angrenzenden Zuständigkeitsbereichen.

Berufliche Tätigkeitsfelder: Hotelfachleute arbeiten in Beherbergungsbetrieben, insbesondere in Hotels, Gasthöfen und Pensionen.",-31.895939326038917,-16.554407312878084
232,Kaufmann für Hotelmanagement/ Kauffrau für Hotelmanagement,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/kaho22,Planen Durchführen und Analysieren des Channel|Managements und des Revenue,"Profil der beruflichen Handlungsfähigkeit: Planen, Durchführen und Analysieren des Channel-Managements und des Revenue-Managements, Entwickeln, Durchführen und Auswerten von Marketingmaßnahmen, Erstellen von Rechnungen und Überwachen des Zahlungsverkehrs, Ermitteln und Auswerten von betrieblichen Kennzahlen, Führen von Betriebsstatistiken, Kalkulieren der Verkaufspreise, Annehmen und Lagern von Waren sowie Überwachen der Bestände, Ermitteln von Warenbedarfen und Bearbeiten von Beschaffungsvorgängen, Steuern, Kalkulieren und Auswerten von Veranstaltungen, Durchführen von Personalplanungen und Bearbeiten von Personalvorgängen, Arbeiten in der Reservierung und am Empfang, Verkaufen von Übernachtungen und Dienstleistungen, Bearbeiten der Gästekommunikation und des Beschwerde-Managements, Empfangen und Beraten der Gäste, Grundlegende Aufgaben im Service, Umsetzen von Hygienemaßnahmen, Beachten von Nachhaltigkeitsaspekten, Arbeiten im Team und Kooperieren mit angrenzenden Zuständigkeitsbereichen.

Berufliche Tätigkeitsfelder: Kaufleute für Hotelmanagement arbeiten vorwiegend administrativ und unterstützen die strategischen Bereiche insbesondere in Beherbergungsbetrieben, Hotelkooperationen und Hotelketten.",-8.707390363956968,-43.78785911265224
233,Kaufmann für Tourismus und Freizeit/ Kauffrau für Tourismus und Freizeit,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/54refdvc,und Ferienparks Campingplätze Marinas Incoming|und Wellnesstourismus,"Profil der beruflichen Handlungsfähigkeit: Entwickeln, Vermitteln und Verkaufen von touristischen und freizeitwirtschaftlichen Produkten und Dienstleistungen, Koordinieren regionaler und lokaler touristischer Angebote nach Kundenwünschen, zielgruppenspezifisches Informieren über touristische Leistungen und Attraktionen, auch in einer Fremdsprache, Beraten und Betreuen von Kunden, Anbieten von Serviceleistungen, Inszenieren von Aktionen und Durchführen von Veranstaltungen, Mitwirken bei der Entwicklung von Marketingmaßnahmen und Umsetzen dieser, Zusammenarbeiten mit lokalen und regionalen Partnern, Mitwirken bei der kaufmännischen Steuerung und Kontrolle, Gewährleisten von Servicequalität und Beachten der Umweltstandards, Anwenden von Informations- und Kommunikationssystemen, Mitwirken bei der Sicherstellung der Funktionsfähigkeit von technischen Anlagen und Einrichtungen.

Berufliche Tätigkeitsfelder: Kaufleute für Tourismus und Freizeit sind in Unternehmen der Tourismus- und Freizeitbranche tätig. Dazu gehören regionale und nationale Tourismus- und Freizeitorganisationen, lokale und regionale Tourismusstellen unterschiedlicher Rechtsform, touristische Branchenverbände, Freizeitbäder, Freizeit- und Ferienparks, Campingplätze, Marinas, Incoming-Unternehmen, touristisch orientierte Verkehrsunternehmen, weitere Einrichtungen und Unternehmen zur Vermarktung touristischer Attraktionen sowie Unternehmen und Organisationen des Gesundheits- und Wellnesstourismus.",-79.07912617848086,29.960596705844647
234,Sport- und Fitnesskaufmann/ Sport- und Fitnesskauffrau,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/101007,Beschäftigungsmöglichkeiten finden Sport,"Profil der beruflichen Handlungsfähigkeit: Mitwirken bei der Entwicklung und Erarbeitung von Konzepten über Sport- und sonstige Dienstleistungsangebote, Mitwirken bei der Planung und Koordinierung des täglichen Sportbetriebes und Sichern der dafür nötigen technischen Voraussetzungen (Sportgeräte, Räume, Plätze), Anwenden von sozialen und kommunikativen Fähigkeiten, Gestalten von Organisationsabläufen und Verwaltungsprozessen, team- und kundenorientiertes Arbeiten, Einsetzen von Methoden der Arbeitsplanung und -kontrolle, Bearbeiten von Geschäftsvorgängen des Rechnungswesens und Durchführen von Kalkulationen, Nutzen von Informations- und Kommunikationssystemen, Informieren, Beraten und Betreuen der Mitglieder, Kunden und Interessenten, Beobachten des Marktgeschehens und Erarbeiten von Marketingkonzepten, Erstellen, Auswerten und Präsentieren von Statistiken, Bearbeiten von personalwirtschaftlichen Vorgängen, Mitwirken bei der Planung, Organisation und Durchführung von Sportveranstaltungen, Kontrollieren der Einhaltung der Sicherheitsnormen im Sportbereich, Mitwirken bei der Verwaltung von Sportstätten, Beschaffen von Waren und Dienstleistungen.

Berufliche Tätigkeitsfelder: Beschäftigungsmöglichkeiten finden Sport- und Fitnesskaufleute überwiegend in Betrieben der Fitness- und Freizeitwirtschaft, wie z.B. Fitnesscentern, Fitnessanlagen, aber auch in Freizeitparks sowie bei Sportverbänden, Sportvereinen oder in Sportämtern.",23.312819379529778,-91.30077168132516
235,Sportfachmann/Sportfachfrau,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/090907,Sport|und Trainingsbetrieb von Sportvereinen und|verbänden sowie in Sport|und Fitnessstudios tätig|Trainings|Verband DSSV der Übungsleiter/ Übungsleiterin|Lizenz und Trainer,"Profil der beruflichen Handlungsfähigkeit: Informieren, Beraten und Betreuen der Mitglieder und Kunden über Sportangebote sowie gesundheitliche Aspekte von Bewegung und Ernährung, Entwickeln und Erarbeiten von Konzepten für den Breiten- und Wettkampfsport, Sicherstellen des organisatorischen Ablaufs des Sport-,Trainings- und Wettkampfbetriebes, Trainieren und Beraten der Sportlerinnen/ Sportler in einer Sportart und Anwenden der sportartspezifischen Regeln, Planen, Koordinieren, Organisieren und Durchführen sportartübergreifender und sportartspezifischer Trainings- und Wettkampfveranstaltungen, Herstellen bedarfsgerechter und situationsbedingter Trainings- und Wettkampfbedingungen, Betreuen Sportlerinnen/ Sportler im Training und Wettkampf, Durchführen von Leistungsbeobachtungen und Ziehen von Schlussfolgerungen, Veranlassen der Pflege und Wartung der Sportgeräte und -stätten und der dazugehörigen Anlagen, Fertigkeiten, Kenntnisse und Fähigkeiten zur Ausübung von Trainings¬- und Betreuungstätigkeiten, die dem ""Lizenzierten Fitnesstrainer Deutscher Sportstudio-Verband DSSV"", der ""Übungsleiter/ Übungsleiterin-C-Lizenz des Deutschen Olympischen Sportbund (DOSB)"" sowie der ""Trainer-C-Lizenz und Trainer-B-Lizenz des DOSB"" entsprechen, Beschaffen von Sportgeräten, Waren und Dienstleistungen, Bearbeiten der Geschäftsvorgänge des Rechnungswesens und Durchführen von Kalkulationen, Erstellen, Auswerten und Präsentieren von Statistiken, team- und kundenorientiertes Arbeiten unter Nutzung von sozialen und kommunikativen Kompetenzen.

Berufliche Tätigkeitsfelder: Sportfachleute sind in der Sportwirtschaft, insbesondere im Geschäfts-, Sport- und Trainingsbetrieb von Sportvereinen und -verbänden sowie in Sport- und Fitnessstudios tätig.",-27.410358537157656,-25.557162097943362
236,Veranstaltungskaufmann/ Veranstaltungskauffrau,"Tourismus-, Hotel- und Gaststättenberufe","Gastronomie, Tourismus & Dienstleistungen",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/verank26,,Veranstaltungskaufmann/ Veranstaltungskauffrau,-337.19785599860654,239.34472820852136
237,Automobilkaufmann/Automobilkauffrau,Verkaufsberufe,"Handel, Vertrieb & Logistik",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/201015,Ein|Verkaufs|Garantie|Leasing|Versicherungs,"Profil der beruflichen Handlungsfähigkeit: Ein- und Verkaufen von Teilen und Zubehör, Dokumentieren und Kontrollieren von Warenlieferungen, Anwenden von Lagerwirtschaftskonzepten, Kalkulieren von Verkaufspreisen, Führen von Beratungs-, Verkaufs- und Reklamationsgesprächen unter Berücksichtigung der Werkstattprozesse im Rahmen des Kundendienstes, Bearbeiten von Gewährleistungs-, Garantie- und Kulanzanträgen, Planen, Durchführen und Bewerten von Marketingmaßnahmen, Einkaufen von Fahrzeugen über verschiedene Vertriebswege für den Fahrzeughandel, Bereitstellen von Fahrzeugen für den Fahrzeughandel, Vorbereiten und Vermitteln von Finanzierungs-, Leasing-, Versicherungs- und Garantieverträgen, Mitwirken bei der Personalbedarfsermittlung und der Personalbeschaffung, Planen des Personaleinsatzes, Ermitteln von Prämien und Provisionen, Vorbereiten von Entgeltabrechnungen, Unterstützen der kaufmännischen Planung, Steuerung und Kontrolle in den Geschäftsfeldern, Ermitteln und Beurteilen betrieblicher Kennzahlen sowie Aufbereiten für unternehmerische Entscheidungen.

Berufliche Tätigkeitsfelder: Automobilkaufleute arbeiten in Betrieben der Kraftfahrzeugbranche, vorwiegend in Autohäusern, bei Fahrzeugimporteuren sowie Automobilherstellern.",-48.25147607812833,-20.13091350865201
238,Buchhändler/Buchhändlerin,Verkaufsberufe,"Handel, Vertrieb & Logistik",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/39185,Shops tätig|erfolgs,"Profil der beruflichen Handlungsfähigkeit: Anwenden fachbezogener Bibliographien und Nachschlagesysteme, Nutzen gewonnener Informationen im Kundenservice, Zusammenstellen und Präsentieren eines marktorientierten Sortiments, Beraten von Kunden über Literatur und Fachliteratur, Verkaufen von Büchern, Zeitschriften sowie sonstigen Medien in gedruckter und digitaler Form, Umsetzen des kulturpolitischen Auftrags, Anwenden von Warenwirtschaftssystemen und Umsetzen von Konzepten der Lagerlogistik, Bestellen und Einkaufen unter betriebswirtschaftlichen Aspekten, Auswerten von Kennziffern und Statistiken für die Erfolgskontrolle und Aufbereiten der Ergebnisse, Steuerung und Kontrolle buchhändlerischer Prozesse, Nutzen verschiedener Vertriebswege, Beobachten des Marktes, Entwickeln und Umsetzen von Marketingkonzepten, Durchführen von qualitätssichernden Maßnahmen, Anwenden von branchenspezifischen Informations- und Kommunikationstechniken in der Geschäftsabwicklung, team-, erfolgs- und kundenorientiertes Arbeiten und Nutzen von sozialen und kommunikativen Kompetenzen, Kooperieren mit Bildungs- und Kultureinrichtungen sowie Branchenorganisationen, Zusammenarbeit mit Autoren, Verlagen, dem Zwischenbuchhandel und Antiquariaten im Rahmen der Wertschöpfungskette.

Berufliche Tätigkeitsfelder: Buchhändler/Buchhändlerinnen sind in Buchhandlungen, Buchverlagen, Antiquariaten und im Zwischenbuchhandel sowie im Versandbuchhandel und in Online-Shops tätig.",-32.95805815582752,22.194978172298278
239,Drogist/Drogistin,Verkaufsberufe,"Handel, Vertrieb & Logistik",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/6841101,,Drogist/Drogistin,-353.58798016614776,256.1153251321184
240,Fachverkäufer im Lebensmittelhandwerk/ Fachverkäuferin im Lebensmittelhandwerk Ausbildung nach Schwerpunkt: – Fleischerei,Verkaufsberufe,"Handel, Vertrieb & Logistik",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/53455jk7,Unternehmen oder in der Hotellerie|Beratungs,"Profil der beruflichen Handlungsfähigkeit: Bedienen der Kunden und Entgegennehmen von Bestellungen, Beraten der Kunden über Rohstoffe, Zutaten, Herstellungsverfahren und die Verwendung von Erzeugnissen oder Produkten, Berücksichtigen von Kundenerwartungen und betrieblichen Verhaltensformen, Führen von Verkaufs-, Beratungs- und Informationsgesprächen, Beraten der Kunden über betrieblichen Veranstaltungsservice, Herstellen und Veredeln von Produkten und Gerichten, Servieren von Gerichten, Entgegennehmen und sachgerechtes Lagern von Waren, Verpacken von Waren, Präsentieren von Waren und Erzeugnissen, Dekorieren von Auslagen und Verkaufsräumen, Anwenden unterschiedlicher Formen der Werbung, Vorbereiten, Bedienen, Pflegen und Reinigen von Anlagen, Maschinen und Geräten, Beachten lebensmittel- und gewerberechtlicher Bestimmungen, Abwickeln von Kassiervorgängen, Erstellen von Lieferscheinen und Rechnungen, Führen von Wareneingangs- und Warenbestandslisten, Unterbreiten von Angeboten, Durchführen der Inventur, Planen der Arbeitsabläufe teamorientiert, Kontrollieren und Beurteilen der Arbeitsergebnisse und Anwenden von Qualitätsmanagementsystemen, Anwenden von Verfahren und Instrumenten der elektronischen Kommunikation.

Berufliche Tätigkeitsfelder: Fachverkäufer/innen im Lebensmittelhandwerk sind in Bäckereien, Fleischereien, Konditoreien und Einzelhandelsgeschäften tätig. Darüber hinaus können sie auch in der Gastronomie beschäftigt sein, vorrangig im Verpflegungsbereich bei Catering-Unternehmen oder in der Hotellerie.",60.29490597920425,-76.37569895056504
241,Fachverkäufer im Lebensmittelhandwerk/ Fachverkäuferin im Lebensmittelhandwerk Ausbildung nach Schwerpunkten: – Bäckerei – Konditorei,Verkaufsberufe,"Handel, Vertrieb & Logistik",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/53455jk7,Unternehmen oder in der Hotellerie|Beratungs,"Profil der beruflichen Handlungsfähigkeit: Bedienen der Kunden und Entgegennehmen von Bestellungen, Beraten der Kunden über Rohstoffe, Zutaten, Herstellungsverfahren und die Verwendung von Erzeugnissen oder Produkten, Berücksichtigen von Kundenerwartungen und betrieblichen Verhaltensformen, Führen von Verkaufs-, Beratungs- und Informationsgesprächen, Beraten der Kunden über betrieblichen Veranstaltungsservice, Herstellen und Veredeln von Produkten und Gerichten, Servieren von Gerichten, Entgegennehmen und sachgerechtes Lagern von Waren, Verpacken von Waren, Präsentieren von Waren und Erzeugnissen, Dekorieren von Auslagen und Verkaufsräumen, Anwenden unterschiedlicher Formen der Werbung, Vorbereiten, Bedienen, Pflegen und Reinigen von Anlagen, Maschinen und Geräten, Beachten lebensmittel- und gewerberechtlicher Bestimmungen, Abwickeln von Kassiervorgängen, Erstellen von Lieferscheinen und Rechnungen, Führen von Wareneingangs- und Warenbestandslisten, Unterbreiten von Angeboten, Durchführen der Inventur, Planen der Arbeitsabläufe teamorientiert, Kontrollieren und Beurteilen der Arbeitsergebnisse und Anwenden von Qualitätsmanagementsystemen, Anwenden von Verfahren und Instrumenten der elektronischen Kommunikation.

Berufliche Tätigkeitsfelder: Fachverkäufer/innen im Lebensmittelhandwerk sind in Bäckereien, Fleischereien, Konditoreien und Einzelhandelsgeschäften tätig. Darüber hinaus können sie auch in der Gastronomie beschäftigt sein, vorrangig im Verpflegungsbereich bei Catering-Unternehmen oder in der Hotellerie.",59.051105852861276,-75.36875490409112
